gid,actual_price,rsi,ma25_distance,predicted_action
997006,77545.473,53.51,97.76,BULLISH_DRIFT
997014,77542.0012,52.49,-65.26,BEARISH_DRIFT
997023,77551.99,49.32,-72.99,BULLISH_DRIFT
997031,77548.01,59.05,-62.9,BEARISH_DRIFT
997040,77574.8783,57.52,28.67,BEARISH_DRIFT
997048,77586.03,88.69,-54.19,BEARISH_DRIFT
997057,77767,91.92,-24.05,BULLISH_DRIFT
997065,77570.5329,91.95,-22.49,BULLISH_DRIFT
997074,77495.27,77.07,-51.63,BEARISH_DRIFT
997082,77466.1499,42.11,-119.53,BEARISH_DRIFT
997091,77466.03,39.81,25.23,BEARISH_DRIFT
997099,77575.6606,37.77,39.84,BEARISH_DRIFT
997108,77470.57,36.15,-113.91,BEARISH_DRIFT
997116,77561.0957,31.87,1.8,BEARISH_DRIFT
997125,77438.79,29.36,-152.32,BEARISH_DRIFT
997133,77458.5,28.74,-158.78,BEARISH_DRIFT
997142,77445.73,26.99,-134.97,BEARISH_DRIFT
997150,77450,17.17,-146.35,BEARISH_DRIFT
997159,77450.65,17.6,-140.55,BEARISH_DRIFT
997167,77450.8,23.96,-133.0,BEARISH_DRIFT
997176,77477.2207,30.59,-132.73,BEARISH_DRIFT
997184,77488.4537,56.01,-96.51,BULLISH_DRIFT
997193,77489,48.98,-93.02,BULLISH_DRIFT
997201,77445.02,48.97,-86.23,BULLISH_DRIFT
997210,77445.383,46.02,46.11,BEARISH_DRIFT
997218,77427.99,47.61,-113.46,BULLISH_DRIFT
997227,77611.8243,48.33,-122.46,BULLISH_DRIFT
997235,77435.31,42.68,-109.08,BEARISH_DRIFT
997244,77456.46,44.31,52.9,BEARISH_DRIFT
997252,77457.5896,58.81,88.28,BULLISH_DRIFT
997261,77545.1,55.2,-69.99,BULLISH_DRIFT
997269,77612,41.78,46.48,BULLISH_DRIFT
997278,77467.1495,34.3,-76.52,BEARISH_DRIFT
997286,77438.2851,39.62,-70.96,BEARISH_DRIFT
997295,77448.0004,30.23,-114.3,BEARISH_DRIFT
997303,77453.3133,48.82,-97.07,BULLISH_DRIFT
997312,77463.2618,53.64,61.57,BEARISH_DRIFT
997320,77471.46,56.13,98.76,BEARISH_DRIFT
997329,77624.995,62.57,-65.34,BULLISH_DRIFT
997337,77461.5507,60.56,-74.15,BULLISH_DRIFT
997346,77434.603,46.14,-74.14,BULLISH_DRIFT
997354,77548.8195,26.77,1.02,BEARISH_DRIFT
997364,77344,30.31,-138.48,BEARISH_DRIFT
997372,77370.67,29.96,-173.85,BEARISH_DRIFT
997381,77366.1403,31.19,-48.33,BEARISH_DRIFT
997389,77345.7819,35.73,-141.91,BEARISH_DRIFT
997398,77369.93,27.84,-160.1,BEARISH_DRIFT
997406,77368.9907,31.82,-133.85,BEARISH_DRIFT
997415,77390.8,32.32,-119.44,BEARISH_DRIFT
997423,77374.3514,32.35,57.48,BEARISH_DRIFT
997432,77534.5656,29.24,-102.94,BEARISH_DRIFT
997440,77372.87,29.77,-116.4,BEARISH_DRIFT
997449,77368,48.95,-111.04,BULLISH_DRIFT
997457,77356.1562,61.4,-104.72,BULLISH_DRIFT
997466,77350.6,43.0,-112.43,BEARISH_DRIFT
997474,77357.0592,39.18,-118.39,BEARISH_DRIFT
997483,77359.9959,46.08,-104.93,BULLISH_DRIFT
997491,77360.7,47.85,77.29,BEARISH_DRIFT
997500,77341.32,47.84,-88.88,BULLISH_DRIFT
997508,77505.4839,39.2,-85.37,BEARISH_DRIFT
997517,77507.6108,31.87,-88.72,BEARISH_DRIFT
997525,77337.69,30.93,-100.29,BEARISH_DRIFT
997534,77514.5465,35.32,-104.9,BEARISH_DRIFT
997542,77334.67,32.87,-94.14,BEARISH_DRIFT
997551,77331.44,32.86,-100.09,BEARISH_DRIFT
997559,77352.86,50.32,-85.29,BULLISH_DRIFT
997568,77369,63.07,55.53,BULLISH_DRIFT
997576,77395.0632,70.42,-36.78,BEARISH_DRIFT
997585,77510.7094,69.43,-34.12,BULLISH_DRIFT
997593,77426.99,67.16,-57.39,BEARISH_DRIFT
997602,77425.36,76.35,-9.74,BULLISH_DRIFT
997610,77433.9092,75.94,-18.0,BULLISH_DRIFT
997619,77387.82,86.31,-17.12,BULLISH_DRIFT
997627,77414.5698,65.15,-59.99,BEARISH_DRIFT
997636,77542.1978,68.88,-40.77,BEARISH_DRIFT
997644,77395.49,61.94,-56.63,BULLISH_DRIFT
997653,77394.3151,59.94,-64.56,BEARISH_DRIFT
997661,77404.17,57.48,-62.07,BEARISH_DRIFT
997670,77357.07,47.34,-53.9,BEARISH_DRIFT
997678,77352.7655,37.48,-19.84,BULLISH_DRIFT
997687,77361.01,40.21,-96.62,BEARISH_DRIFT
997695,77338.92,21.37,-104.77,BEARISH_DRIFT
997704,77316.4283,14.26,-118.59,BEARISH_DRIFT
997712,77320.75,16.17,-139.07,BEARISH_DRIFT
997721,77318.99,23.82,-52.25,BEARISH_DRIFT
997729,77314.3541,11.37,-76.61,BULLISH_DRIFT
997738,77290.1124,13.59,-57.42,BEARISH_DRIFT
997746,77288.4986,7.61,-19.29,BEARISH_DRIFT
997755,77281.16,12.9,-153.38,BEARISH_DRIFT
997763,77243.9887,18.57,-150.22,BEARISH_DRIFT
997773,77237.08,20.33,-163.1,BEARISH_DRIFT
997781,77252.99,15.92,-178.96,BEARISH_DRIFT
997790,77264.985,32.11,-151.72,BEARISH_DRIFT
997798,77278.1975,43.2,-105.48,BEARISH_DRIFT
997807,77252.6016,42.63,-110.88,BEARISH_DRIFT
997815,77419.0251,37.23,-123.6,BEARISH_DRIFT
997824,77419,36.79,-46.11,BEARISH_DRIFT
997832,77281.0465,38.99,-115.54,BEARISH_DRIFT
997841,77290.0874,53.79,-81.84,BULLISH_DRIFT
997849,77386.5399,50.94,-81.38,BULLISH_DRIFT
997858,77275.6061,51.22,-72.32,BULLISH_DRIFT
997866,77290,62.41,-71.39,BULLISH_DRIFT
997875,77302.0085,74.65,-56.88,BEARISH_DRIFT
997883,77269.48,50.69,-98.75,BULLISH_DRIFT
997892,77298.1998,45.78,-79.06,BULLISH_DRIFT
997900,77281.46,55.71,-67.85,BULLISH_DRIFT
997909,77251.99,52.69,-78.16,BULLISH_DRIFT
997917,77279.96,50.57,-91.12,BULLISH_DRIFT
997926,77399.8392,57.51,-59.34,BEARISH_DRIFT
997934,77432.7733,55.73,91.42,BEARISH_DRIFT
997943,77327.32,58.5,-27.54,BULLISH_DRIFT
997951,77428.5946,58.14,-32.2,BULLISH_DRIFT
997960,77456.8664,55.12,-50.25,BEARISH_DRIFT
997968,77339.2674,66.08,-24.73,BULLISH_DRIFT
997977,77401.2544,64.54,62.43,BULLISH_DRIFT
997985,77313.06,53.86,-66.91,BULLISH_DRIFT
997994,77313.58,53.6,-75.26,BULLISH_DRIFT
998002,77315.89,65.03,48.48,BULLISH_DRIFT
998011,77299.4702,58.07,-41.92,BEARISH_DRIFT
998019,77291.97,42.77,-86.63,BEARISH_DRIFT
998028,77290.0844,40.87,10.65,BEARISH_DRIFT
998036,77273,39.68,5.17,BULLISH_DRIFT
998045,77283.47,28.9,-103.44,BEARISH_DRIFT
998053,77290.682,36.63,8.09,BEARISH_DRIFT
998062,77244.5424,25.27,-97.45,BEARISH_DRIFT
998070,77240.0092,21.19,-129.84,BEARISH_DRIFT
998079,77234.35,22.91,-57.34,BEARISH_DRIFT
998087,77252.88,20.59,-152.46,BEARISH_DRIFT
998096,77259.5088,29.58,-109.7,BEARISH_DRIFT
998104,77273.99,24.65,-106.12,BEARISH_DRIFT
998113,77297.2597,46.46,16.73,BEARISH_DRIFT
998121,77431.4749,55.3,30.98,BEARISH_DRIFT
998130,77347.9952,62.58,-43.23,BULLISH_DRIFT
998138,77355.59,68.57,-15.16,BEARISH_DRIFT
998147,77330.0327,67.13,-21.99,BULLISH_DRIFT
998155,77298.24,58.9,-46.68,BEARISH_DRIFT
998164,77275.34,63.28,-66.47,BEARISH_DRIFT
998172,77300.9073,57.6,-85.39,BEARISH_DRIFT
998183,77322.4244,63.7,-46.87,BEARISH_DRIFT
998191,77443.0466,60.69,25.88,BEARISH_DRIFT
998200,77346.26,62.53,-42.73,BULLISH_DRIFT
998208,77361.5837,61.78,-23.29,BULLISH_DRIFT
998217,77361.75,63.02,-13.59,BULLISH_DRIFT
998225,77338.3143,58.07,-15.76,BULLISH_DRIFT
998234,77338.44,48.99,-44.12,BEARISH_DRIFT
998242,77293.51,50.39,-57.85,BEARISH_DRIFT
998251,77246.01,46.06,-97.43,BULLISH_DRIFT
998259,77257.04,40.72,-140.55,BEARISH_DRIFT
998268,77245.45,44.01,-50.05,BEARISH_DRIFT
998276,77278.29,30.65,-142.11,BEARISH_DRIFT
998285,77253.16,40.7,6.58,BULLISH_DRIFT
998293,77237.2312,29.87,-122.26,BEARISH_DRIFT
998302,77225.85,27.19,-42.51,BEARISH_DRIFT
998310,77267.6054,24.46,-127.03,BEARISH_DRIFT
998319,77379.5705,32.37,-101.24,BEARISH_DRIFT
998327,77377.9768,33.88,-11.73,BEARISH_DRIFT
998336,77251.46,36.89,-95.58,BEARISH_DRIFT
998344,77254.1259,51.62,-109.87,BULLISH_DRIFT
998353,77356.6247,53.13,-108.16,BULLISH_DRIFT
998361,77252.56,53.58,-107.2,BULLISH_DRIFT
998370,77257.0706,53.99,-106.04,BULLISH_DRIFT
998378,77268.8907,46.2,-96.25,BULLISH_DRIFT
998387,77284.679,65.01,-78.75,BEARISH_DRIFT
998395,77246,64.6,-56.7,BEARISH_DRIFT
998404,77253.4984,54.03,-89.88,BULLISH_DRIFT
998412,77254.8,45.37,-80.32,BULLISH_DRIFT
998421,77229.95,46.94,-83.58,BULLISH_DRIFT
998429,77260.8953,43.24,25.66,BEARISH_DRIFT
998438,77355.9837,50.94,5.19,BULLISH_DRIFT
998446,77235.5954,45.34,-89.55,BULLISH_DRIFT
998455,77239.6113,46.24,24.62,BEARISH_DRIFT
998463,77235.0341,47.17,29.12,BEARISH_DRIFT
998472,77241.0397,41.86,-106.5,BEARISH_DRIFT
998480,77244.96,43.16,-88.67,BEARISH_DRIFT
998489,77246.99,47.64,-83.67,BULLISH_DRIFT
998497,77264.5411,51.19,-85.95,BULLISH_DRIFT
998506,77265.05,52.61,-77.33,BULLISH_DRIFT
998514,77236.9,53.37,-79.15,BULLISH_DRIFT
998523,77236.8906,50.16,-99.92,BULLISH_DRIFT
998531,77370.1788,50.6,-70.06,BULLISH_DRIFT
998540,77263.99,53.22,-79.22,BULLISH_DRIFT
998548,77277.4969,56.73,-68.2,BULLISH_DRIFT
998574,77246.03,56.29,-64.9,BULLISH_DRIFT
998600,77354.9729,52.05,-57.73,BEARISH_DRIFT
998626,77387.14,69.26,14.54,BULLISH_DRIFT
998634,77385.55,72.22,37.45,BULLISH_DRIFT
998651,77406.9286,73.71,61.5,BULLISH_DRIFT
998660,77389.4044,69.05,20.89,BULLISH_DRIFT
998668,77407.7364,65.69,-5.57,BEARISH_DRIFT
998677,77419.5307,68.71,1.55,BEARISH_DRIFT
998685,77421.1356,71.39,64.85,BULLISH_DRIFT
998694,77491.7773,70.87,2.8,BEARISH_DRIFT
998702,77481.7764,68.21,68.22,BULLISH_DRIFT
998711,77440.3301,61.39,37.42,BULLISH_DRIFT
998719,77480.4123,60.56,22.71,BULLISH_DRIFT
998728,77579.6718,58.21,-8.35,BEARISH_DRIFT
998736,77576.2273,57.73,-39.37,BEARISH_DRIFT
998745,77500.1696,57.31,91.02,BULLISH_DRIFT
998753,77604.0409,72.69,22.28,BULLISH_DRIFT
998762,77534.9659,74.4,5.23,BULLISH_DRIFT
998770,77523.992,76.8,18.54,BULLISH_DRIFT
998779,77497.67,74.97,-0.87,BULLISH_DRIFT
998787,77500.1773,66.14,-16.75,BEARISH_DRIFT
998796,77491.9605,58.49,81.88,BULLISH_DRIFT
998804,77483.98,52.7,-48.49,BEARISH_DRIFT
998813,77486.9303,60.07,-53.35,BEARISH_DRIFT
998821,77512.01,61.73,-43.29,BEARISH_DRIFT
998830,77497.9998,64.27,-66.19,BEARISH_DRIFT
998838,77497.2751,55.51,-58.98,BEARISH_DRIFT
998847,77536.2655,44.79,-67.31,BEARISH_DRIFT
998855,77469.9665,33.94,26.32,BEARISH_DRIFT
998864,77490.41,33.91,-97.54,BEARISH_DRIFT
998872,77502.33,35.81,-80.09,BEARISH_DRIFT
998881,77499.6804,47.45,53.75,BEARISH_DRIFT
998889,77662.7804,57.87,-78.23,BEARISH_DRIFT
998898,77642.57,70.71,130.28,BULLISH_DRIFT
998906,77628.35,75.54,117.96,BULLISH_DRIFT
998915,77624.47,66.86,16.9,BULLISH_DRIFT
998923,77598.57,66.61,87.67,BULLISH_DRIFT
998932,77615.2599,63.72,-12.92,BULLISH_DRIFT
998940,77641.0139,65.81,1.95,BEARISH_DRIFT
998949,77658.3437,74.15,142.74,BEARISH_DRIFT
998957,77747.9927,72.71,2.47,BEARISH_DRIFT
998966,77633.98,72.03,-21.05,BULLISH_DRIFT
998974,77628.5996,70.47,-8.75,BEARISH_DRIFT
998983,77663.7067,70.81,-14.21,BEARISH_DRIFT
998991,77643.3638,48.11,-5.83,BEARISH_DRIFT
999001,77651.8014,52.15,-20.65,BULLISH_DRIFT
999009,77617.4168,62.22,-7.72,BULLISH_DRIFT
999018,77697.6395,52.56,-54.83,BEARISH_DRIFT
999026,77810.1887,64.78,-33.48,BULLISH_DRIFT
999035,77667.03,66.64,-13.57,BEARISH_DRIFT
999043,77675.9098,64.83,-24.6,BULLISH_DRIFT
999052,77676.9875,63.75,-33.82,BULLISH_DRIFT
999060,77876.7199,80.29,-4.15,BULLISH_DRIFT
999069,77764.5151,78.23,182.26,BULLISH_DRIFT
999077,77640.8473,66.59,7.47,BEARISH_DRIFT
999086,77599.8153,47.68,-93.68,BULLISH_DRIFT
999094,77595.4501,43.37,-44.22,BEARISH_DRIFT
999103,77615.8236,48.59,-115.28,BULLISH_DRIFT
999111,77670.01,48.95,-76.59,BULLISH_DRIFT
999120,77576.508,46.85,-107.14,BULLISH_DRIFT
999128,77577.7989,37.22,-158.32,BEARISH_DRIFT
999137,77545.2703,37.88,-164.1,BEARISH_DRIFT
999145,77549.1726,32.69,-197.96,BEARISH_DRIFT
999154,77597.3627,25.22,-162.82,BEARISH_DRIFT
999162,77600.0005,21.04,-127.29,BEARISH_DRIFT
999171,77586.4604,31.89,-105.16,BEARISH_DRIFT
999179,77554.9967,38.78,16.25,BEARISH_DRIFT
999188,77531.5119,36.83,-167.91,BEARISH_DRIFT
999196,77523.1048,28.75,-178.15,BEARISH_DRIFT
999205,77543.3874,31.02,-29.02,BULLISH_DRIFT
999213,77580.5578,37.65,-129.05,BEARISH_DRIFT
999222,77581.7911,57.4,-73.97,BEARISH_DRIFT
999230,77562.66,54.76,-82.8,BULLISH_DRIFT
999239,77578.0192,54.34,-89.22,BULLISH_DRIFT
999247,77656.3681,56.27,-65.27,BULLISH_DRIFT
999256,77593.13,50.41,-56.65,BEARISH_DRIFT
999264,77554.357,49.02,-51.24,BEARISH_DRIFT
999273,77559.9766,51.42,-76.26,BULLISH_DRIFT
999281,77577.0002,57.28,-81.85,BEARISH_DRIFT
999290,77581.8991,64.44,-45.44,BEARISH_DRIFT
999298,77554.08,61.26,-71.07,BEARISH_DRIFT
999307,77528.2292,47.15,-83.25,BULLISH_DRIFT
999315,77539.1016,31.93,-112.09,BEARISH_DRIFT
999324,77516.1098,38.95,-113.16,BEARISH_DRIFT
999332,77531.7947,41.01,-120.59,BEARISH_DRIFT
999341,77542.6211,39.27,-104.55,BEARISH_DRIFT
999349,77543.19,41.09,11.8,BEARISH_DRIFT
999358,77560.053,38.97,-88.74,BEARISH_DRIFT
999366,77567.35,49.34,-59.54,BEARISH_DRIFT
999375,77557.2005,45.13,-16.21,BEARISH_DRIFT
999383,77559.92,44.75,-70.16,BEARISH_DRIFT
999392,77553,46.71,-76.65,BULLISH_DRIFT
999400,77628.7155,51.93,-77.68,BULLISH_DRIFT
999410,77514.9482,63.08,-87.09,BEARISH_DRIFT
999418,77573.4412,41.02,-109.04,BEARISH_DRIFT
999427,77525.8196,54.53,-91.21,BULLISH_DRIFT
999435,77523.1063,35.88,-96.72,BEARISH_DRIFT
999444,77529.8323,43.69,-87.79,BEARISH_DRIFT
999452,77519.1804,45.85,-71.39,BULLISH_DRIFT
999461,77483.68,20.38,-95.16,BEARISH_DRIFT
999469,77520.578,15.29,-108.83,BEARISH_DRIFT
999478,77504.99,27.5,-79.46,BEARISH_DRIFT
999486,77450.3194,20.27,-35.91,BEARISH_DRIFT
999495,77485.14,18.24,-152.46,BEARISH_DRIFT
999503,77470.0136,36.79,26.7,BEARISH_DRIFT
999512,77458.4237,37.23,-113.2,BEARISH_DRIFT
999520,77445.07,31.38,-110.33,BEARISH_DRIFT
999529,77465.94,35.44,-121.88,BEARISH_DRIFT
999537,77454.8668,33.9,-110.23,BEARISH_DRIFT
999546,77517.99,33.24,-107.22,BEARISH_DRIFT
999554,77512.23,55.22,-22.2,BULLISH_DRIFT
999563,77527.71,52.91,-52.11,BEARISH_DRIFT
999571,77507.98,52.53,-52.64,BEARISH_DRIFT
999580,77498.71,59.14,-60.22,BEARISH_DRIFT
999588,77502.9995,63.62,-60.09,BEARISH_DRIFT
999597,77527.0018,56.1,-58.68,BEARISH_DRIFT
999605,77516.01,64.38,-8.26,BEARISH_DRIFT
999614,77514.6089,70.3,-42.05,BEARISH_DRIFT
999622,77516.1,67.16,-43.6,BEARISH_DRIFT
999631,77513.24,68.89,37.74,BULLISH_DRIFT
999639,77569.36,64.3,-50.84,BEARISH_DRIFT
999648,77554,60.97,4.33,BEARISH_DRIFT
999656,77558.11,67.1,-18.03,BEARISH_DRIFT
999665,77549.4295,65.21,-18.47,BEARISH_DRIFT
999673,77544.02,76.38,-33.69,BULLISH_DRIFT
999682,77575.4471,75.85,-28.83,BULLISH_DRIFT
999690,77608.58,66.51,-12.61,BEARISH_DRIFT
999699,77603.97,77.62,17.33,BULLISH_DRIFT
999707,77624.1022,73.33,0.37,BEARISH_DRIFT
999716,77661.2418,75.95,7.23,BULLISH_DRIFT
999724,77698,76.28,49.79,BULLISH_DRIFT
999733,77823.4726,82.82,177.73,BULLISH_DRIFT
999741,77645.06,76.38,55.37,BULLISH_DRIFT
999750,77652.24,66.92,9.03,BULLISH_DRIFT
999758,77634,66.42,-8.86,BEARISH_DRIFT
999767,77637.8967,62.24,-35.79,BEARISH_DRIFT
999775,77682.6576,60.58,97.69,BULLISH_DRIFT
999784,77666.64,65.81,-7.55,BULLISH_DRIFT
999792,77674.86,60.45,-4.31,BULLISH_DRIFT
999801,77697,62.56,-22.77,BULLISH_DRIFT
999809,77721.7812,58.22,-2.88,BEARISH_DRIFT
999819,77716.9856,58.58,22.08,BEARISH_DRIFT
999827,77683.0248,50.29,-10.83,BEARISH_DRIFT
999836,77690.18,48.58,25.13,BEARISH_DRIFT
999844,77686.372,51.58,-48.48,BEARISH_DRIFT
999853,77692.82,55.79,-62.51,BEARISH_DRIFT
999861,77705.788,60.07,-45.61,BEARISH_DRIFT
999870,77653.7,61.6,-33.43,BULLISH_DRIFT
999878,77659.2203,47.15,-76.14,BULLISH_DRIFT
999887,77636.6225,47.93,-56.77,BEARISH_DRIFT
999895,77625,44.22,-57.59,BEARISH_DRIFT
999904,77539.2,34.9,-122.91,BEARISH_DRIFT
999912,77572,18.91,-211.1,BEARISH_DRIFT
999921,77552.02,33.73,-177.1,BEARISH_DRIFT
999929,77577.8891,29.34,-170.31,BEARISH_DRIFT
999938,77572.7998,34.82,-144.98,BEARISH_DRIFT
999946,77550.99,31.38,-146.76,BEARISH_DRIFT
999955,77683.6121,26.52,-112.53,BEARISH_DRIFT
999963,77562.55,30.62,-124.89,BEARISH_DRIFT
999972,77589.579,31.84,-164.02,BEARISH_DRIFT
999980,77563.98,33.5,-133.36,BEARISH_DRIFT
999989,77586.4826,37.84,-110.91,BEARISH_DRIFT
999997,77569.5749,39.7,25.63,BEARISH_DRIFT
1000006,77558.68,63.77,-90.9,BEARISH_DRIFT
1000014,77566.4,48.78,-102.88,BULLISH_DRIFT
1000023,77552.7207,48.67,-90.92,BULLISH_DRIFT
1000031,77529.2317,36.28,-118.5,BEARISH_DRIFT
1000040,77531.58,35.55,-120.01,BEARISH_DRIFT
1000048,77510.07,42.4,-101.53,BEARISH_DRIFT
1000057,77501.0965,32.85,-116.74,BEARISH_DRIFT
1000065,77531.71,39.75,-117.45,BEARISH_DRIFT
1000074,77518.831,41.47,16.77,BEARISH_DRIFT
1000082,77517.12,37.54,-97.08,BEARISH_DRIFT
1000091,77506.26,34.53,-94.71,BEARISH_DRIFT
1000099,77516.6222,26.34,-105.35,BEARISH_DRIFT
1000108,77504,34.55,-7.74,BULLISH_DRIFT
1000116,77518.67,31.57,-104.99,BEARISH_DRIFT
1000125,77498.0352,42.55,-107.89,BEARISH_DRIFT
1000133,77514.2506,46.25,-98.45,BULLISH_DRIFT
1000142,77509.3333,41.14,-97.0,BEARISH_DRIFT
1000150,77508.7235,52.21,-83.7,BULLISH_DRIFT
1000159,77501.8383,40.48,-87.26,BEARISH_DRIFT
1000167,77498.02,41.78,-85.87,BEARISH_DRIFT
1000176,77515.43,43.73,43.11,BEARISH_DRIFT
1000184,77477.41,52.97,-64.92,BEARISH_DRIFT
1000193,77492.05,43.21,-90.92,BEARISH_DRIFT
1000201,77506.18,45.33,-67.79,BULLISH_DRIFT
1000210,77488.2281,50.73,-70.38,BULLISH_DRIFT
1000218,77500,51.24,47.7,BULLISH_DRIFT
1000228,77519.3387,51.9,-49.61,BEARISH_DRIFT
1000236,77675.0847,57.57,-54.68,BEARISH_DRIFT
1000245,77535,62.98,-49.89,BEARISH_DRIFT
1000253,77549.88,66.73,-40.9,BEARISH_DRIFT
1000262,77558.77,70.68,-21.09,BULLISH_DRIFT
1000270,77570.14,72.05,-11.22,BULLISH_DRIFT
1000279,77592.48,70.03,-22.98,BULLISH_DRIFT
1000287,77569.33,87.44,-15.4,BULLISH_DRIFT
1000296,77570.28,86.92,-1.21,BULLISH_DRIFT
1000304,77570.68,91.19,-6.46,BULLISH_DRIFT
1000313,77570.6799,91.11,-27.65,BULLISH_DRIFT
1000321,77573.3615,91.47,-28.09,BULLISH_DRIFT
1000330,77583.63,90.69,-28.36,BULLISH_DRIFT
1000338,77561.01,91.29,-26.08,BULLISH_DRIFT
1000347,77561,61.15,-57.96,BEARISH_DRIFT
1000355,77561.05,49.38,-57.23,BEARISH_DRIFT
1000364,77544.7,43.51,-59.53,BEARISH_DRIFT
1000372,77537.5266,32.04,-76.94,BEARISH_DRIFT
1000381,77544.2,28.7,-86.76,BEARISH_DRIFT
1000389,77537.66,30.59,-83.0,BEARISH_DRIFT
1000398,77562.9,34.21,-76.65,BEARISH_DRIFT
1000406,77561.93,44.09,-65.78,BEARISH_DRIFT
1000415,77550.3564,47.45,-65.73,BULLISH_DRIFT
1000423,77555.3042,34.69,-77.6,BEARISH_DRIFT
1000449,77558.4436,49.35,-67.31,BULLISH_DRIFT
1000500,77534.2003,40.18,-85.72,BEARISH_DRIFT
1000517,77540.01,48.68,40.42,BEARISH_DRIFT
1000525,77614.1692,54.81,-73.9,BULLISH_DRIFT
1000534,77551.7738,52.31,-53.84,BEARISH_DRIFT
1000542,77521.6629,47.09,-62.82,BEARISH_DRIFT
1000551,77541.28,42.69,-82.57,BEARISH_DRIFT
1000559,77548.55,47.15,-71.81,BEARISH_DRIFT
1000568,77507.18,46.79,-85.62,BULLISH_DRIFT
1000576,77500.5837,35.09,-102.94,BEARISH_DRIFT
1000585,77501.51,41.94,-76.44,BEARISH_DRIFT
1000593,77617.2507,39.64,-101.6,BEARISH_DRIFT
1000602,77485.88,33.31,-110.94,BEARISH_DRIFT
1000610,77479.51,26.69,-107.18,BEARISH_DRIFT
1000619,77477.9676,26.3,-115.81,BEARISH_DRIFT
1000627,77447.6916,21.87,-113.59,BEARISH_DRIFT
1000637,77477.3502,18.53,-186.0,BEARISH_DRIFT
1000645,77376.0294,17.43,-167.34,BEARISH_DRIFT
1000654,77403.88,13.83,-191.59,BEARISH_DRIFT
1000662,77412.77,17.82,-155.84,BEARISH_DRIFT
1000671,77421.515,19.23,-139.25,BEARISH_DRIFT
1000679,77411.79,28.63,3.9,BEARISH_DRIFT
1000688,77386.5,22.3,-163.64,BEARISH_DRIFT
1000696,77443.9645,29.51,-140.93,BEARISH_DRIFT
1000705,77408.99,37.15,-18.38,BULLISH_DRIFT
1000713,77427,37.61,-99.88,BEARISH_DRIFT
1000722,77407.2225,43.69,-48.82,BEARISH_DRIFT
1000730,77466.9509,56.87,-90.07,BULLISH_DRIFT
1000739,77396.143,56.59,-99.6,BULLISH_DRIFT
1000747,77399.6336,55.38,-97.29,BULLISH_DRIFT
1000756,77414.8936,50.94,-31.79,BULLISH_DRIFT
1000764,77402.3625,44.4,-82.0,BEARISH_DRIFT
1000773,77410.6,47.46,-71.24,BEARISH_DRIFT
1000781,77434.67,64.43,-65.54,BEARISH_DRIFT
1000790,77427.49,62.25,-41.41,BEARISH_DRIFT
1000798,77407.97,55.23,-53.94,BEARISH_DRIFT
1000807,77431.6914,46.7,-66.37,BULLISH_DRIFT
1000815,77476.6219,50.59,-49.0,BEARISH_DRIFT
1000824,77427.98,59.59,100.23,BULLISH_DRIFT
1000832,77408.13,57.27,-48.81,BEARISH_DRIFT
1000841,77454.9925,56.25,-53.3,BEARISH_DRIFT
1000849,77380.91,37.47,-83.63,BEARISH_DRIFT
1000858,77330.35,45.37,-97.22,BULLISH_DRIFT
1000866,77326.0156,26.69,-123.85,BEARISH_DRIFT
1000875,77324.67,24.77,-132.96,BEARISH_DRIFT
1000883,77297.9475,23.41,-144.58,BEARISH_DRIFT
1000892,77275.7697,19.58,-179.87,BEARISH_DRIFT
1000900,77303.9153,15.62,-155.61,BEARISH_DRIFT
1000909,77460.9987,23.35,-143.02,BEARISH_DRIFT
1000917,77340.26,26.57,-111.79,BEARISH_DRIFT
1000926,77365.9693,30.19,16.4,BEARISH_DRIFT
1000934,77345.867,41.64,-70.66,BEARISH_DRIFT
1000943,77340.01,47.37,-90.57,BULLISH_DRIFT
1000951,77355,46.24,-83.47,BULLISH_DRIFT
1000960,77393.286,53.63,-75.25,BULLISH_DRIFT
1000968,77387.8117,62.6,-35.8,BEARISH_DRIFT
1000977,77514.9961,67.77,-39.24,BEARISH_DRIFT
1000985,77361.9248,83.28,-31.81,BULLISH_DRIFT
1000994,77358.13,77.99,-48.26,BEARISH_DRIFT
1001002,77366.68,59.78,-54.19,BEARISH_DRIFT
1001019,77383.5472,57.69,-50.72,BEARISH_DRIFT
1001028,77360.3211,57.62,115.5,BEARISH_DRIFT
1001036,77521.3224,54.91,-51.16,BEARISH_DRIFT
1001046,77550.0835,61.37,-51.02,BEARISH_DRIFT
1001054,77387.02,63.77,-15.35,BEARISH_DRIFT
1001063,77416.3572,44.87,-43.54,BEARISH_DRIFT
1001071,77371.71,46.4,-48.98,BEARISH_DRIFT
1001080,77384.5,46.73,67.64,BEARISH_DRIFT
1001088,77380.67,64.96,-53.22,BEARISH_DRIFT
1001097,77377.81,60.21,-66.6,BEARISH_DRIFT
1001105,77382.3,57.51,-61.07,BEARISH_DRIFT
1001114,77389.9691,57.95,-60.41,BEARISH_DRIFT
1001122,77382.46,56.35,-55.91,BEARISH_DRIFT
1001131,77407.7675,63.24,-63.68,BEARISH_DRIFT
1001139,77387.56,55.79,-0.84,BEARISH_DRIFT
1001148,77391.01,48.8,-46.38,BEARISH_DRIFT
1001156,77416.11,55.04,-55.22,BEARISH_DRIFT
1001165,77433,61.87,-33.69,BULLISH_DRIFT
